"Key","LastModified","ETag","Size","StorageClass","Bucket"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.csv","2023-03-22T01:42:01.000Z","""eed579fb6635fe4bdc2e2148df9a999b-20""",161385696,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.rds","2023-03-22T01:43:14.000Z","""b3c3cb7c244eeaf00db64f688e09a4cb-2""",12104086,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.csv","2023-03-22T01:43:20.000Z","""c88e0ec9a1660fc1cbf5de26e6182cb3-21""",168582770,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.rds","2023-03-22T01:44:53.000Z","""11c08b52174cb203bd50c74dc0a7b436-2""",13387025,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.csv","2023-03-22T01:44:56.000Z","""0b3e418dd65a736e56271373e2fccb9a-21""",175044383,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.rds","2023-03-22T01:46:15.000Z","""755bbe10ed53d65fa075c38c907679c0-2""",13030470,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.csv","2023-03-22T01:46:23.000Z","""99b6de918acfd171c0b3684199439644-20""",163877306,"STANDARD","nccs-efile"
"parsed/SH-P05-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.rds","2023-03-22T01:47:33.000Z","""1dce53d6251c5b05d717502881f0a0f4-2""",12087144,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.csv","2023-03-22T01:47:37.000Z","""0db437b54ce973023246bb147ea742e0-2""",15276999,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2009.rds","2023-03-22T01:47:46.000Z","""981cd9945df97781e9750035a143a419""",1445107,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.csv","2023-03-22T01:47:44.000Z","""c0114e1604d84a6271480a1529508126-7""",57720487,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2010.rds","2023-03-22T01:48:22.000Z","""349a60bb4fa041221f62aef3d7bd9631""",5912734,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.csv","2023-03-22T01:48:09.000Z","""289fb7e61563638c65e1cce19bfd6604-10""",75680529,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2011.rds","2023-03-22T01:49:03.000Z","""f6d6c96e945e5260bb7bb17e2a2e1f89""",7225251,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.csv","2023-03-22T01:48:39.000Z","""6bdd0b6709920e97ab81b1462426f72d-11""",85582059,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2012.rds","2023-03-22T01:49:11.000Z","""0c25bf17da6be595eff07ee4d687add6-2""",8798413,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.csv","2023-03-22T01:49:15.000Z","""e90dfef4d9ab5135cdf1661c2ce46028-12""",94793049,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2013.rds","2023-03-22T01:49:56.000Z","""1cd4bf39f3a9dda23ec0dbec21d50bd8-2""",9686444,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.csv","2023-03-22T01:49:59.000Z","""da90bbbf3589ae522025c14304428174-13""",104593721,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2014.rds","2023-03-22T01:50:45.000Z","""421c26e2eac876242d42cd72025e17a3-2""",10558304,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.csv","2023-03-22T01:50:52.000Z","""e28f83cbc53524f60360543ef72c1de5-14""",111837728,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2015.rds","2023-03-22T01:51:40.000Z","""b324351ea734656ec7d02aa43716d986-2""",10987375,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.csv","2023-03-22T01:51:41.000Z","""2bf3767376e7bdcb65cda137c5d6d245-14""",116690009,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2016.rds","2023-03-22T01:52:21.000Z","""cd42d7dd4863fb1eb5ae3edc31d63878-2""",11072305,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.csv","2023-03-22T01:52:37.000Z","""d97defe2c1b835aab2d6c0c6684c0905-15""",121912916,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2017.rds","2023-03-22T01:53:14.000Z","""0cf227a1bfe3fa10dab690e45a2e337f-2""",12344100,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.csv","2023-03-22T01:53:24.000Z","""0ce75d80bc1351d3f349e963bc804b09-16""",126583337,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2018.rds","2023-03-22T01:54:08.000Z","""ca1bd63a7bf9cd58b0ee653563b5fd1a-2""",11979638,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.csv","2023-03-22T01:54:15.000Z","""b2945e1a2ebb3a6065c23f80b743d860-15""",118585617,"STANDARD","nccs-efile"
"parsed/SH-P99-T00-FAP-COMMUNITY-BENEFIT-POLICY-2019.rds","2023-03-22T01:54:51.000Z","""65ad062109e269943e6e9f29224b22f7-2""",11196441,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2009.csv","2023-03-22T01:54:57.000Z","""6c9af3d19801685d871543f76ab55a2a-2""",8407574,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2009.rds","2023-03-22T01:55:05.000Z","""49473bec2963d5911494bb5bb926a051""",1449657,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2010.csv","2023-03-22T01:55:02.000Z","""9be85710d8ddac55675dda9f47630d7b-4""",31710343,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2010.rds","2023-03-22T01:55:28.000Z","""1d4db024b525f432cc9e98a15a044783""",5815947,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2011.csv","2023-03-22T01:55:11.000Z","""ff9135774542e22b92037ead60337ed0-5""",41496423,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2011.rds","2023-03-22T01:55:47.000Z","""c6e3c5bfee5cb8d43ad46272e001d432""",7015606,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2012.csv","2023-03-22T01:55:28.000Z","""bf76abb3bb26ddb598bd8c389ce28804-6""",46957246,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2012.rds","2023-03-22T01:55:48.000Z","""9808546d650b4b815bcd1dedf8daf737-2""",8548146,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2013.csv","2023-03-22T01:55:50.000Z","""cca3133d6fbda30485a99286c0cab42e-7""",52029978,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2013.rds","2023-03-22T01:56:06.000Z","""b3ae7749148d9454a2140bfff9a2808b-2""",9441848,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2014.csv","2023-03-22T01:56:10.000Z","""8ebf1195d6a461675dfd77c2851cbb3d-7""",57448561,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2014.rds","2023-03-22T01:56:29.000Z","""4443fe6ce336ed70a4838fdfcedf1c08-2""",10524263,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2015.csv","2023-03-22T01:56:34.000Z","""692019361735b21c3f786236c89beb39-8""",61403030,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2015.rds","2023-03-22T01:57:01.000Z","""3eabd095c1649a2d1d6896ca2c1dbb08-2""",10945714,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2016.csv","2023-03-22T01:57:03.000Z","""4866300d9b0caba8a5857cac875422f9-8""",64059669,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2016.rds","2023-03-22T01:57:25.000Z","""457223c79f806ff686f8c73e487d0b80-2""",11096647,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2017.csv","2023-03-22T01:57:28.000Z","""66b018f55877ba16e257577d1faa44f3-8""",66905213,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2017.rds","2023-03-22T01:57:54.000Z","""e985d4154afbbf2ac150cd28954653db-2""",12370943,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2018.csv","2023-03-22T01:57:55.000Z","""4ed08531b0593125d5c064cf90415fc0-9""",69438062,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2018.rds","2023-03-22T01:58:19.000Z","""70ac1fe0df19b408d098ef296fff73b1-2""",12009482,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2019.csv","2023-03-22T01:58:22.000Z","""160ea064e6a996a6f63f5d509b028bbe-8""",64999625,"STANDARD","nccs-efile"
"parsed/SI-P01-T00-GRANTS-INFO-2019.rds","2023-03-22T01:58:43.000Z","""c616f3d90c4bd219549c00dcda098972-2""",11223145,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2009.csv","2023-03-22T01:58:51.000Z","""266b6e7f6e9d94586bb7667a254e780a-2""",8542538,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2009.rds","2023-03-22T01:58:54.000Z","""c684b07cd611e17507c64dacdd3e4987""",1456305,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2010.csv","2023-03-22T01:58:53.000Z","""9fe539a0c86aea98c3fdefa7e5a74150-4""",32227157,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2010.rds","2023-03-22T01:59:18.000Z","""214c334fcd913fc6fb839db816a7a9de""",5831518,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2011.csv","2023-03-22T01:59:01.000Z","""4c76ce38e87e1794b2d293d9bef6c9f1-6""",42171038,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2011.rds","2023-03-22T01:59:43.000Z","""4eda99e0de1c1fb7c61a178aafd7cf96""",7038041,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2012.csv","2023-03-22T01:59:21.000Z","""1157dc52665803dc03d9dc60ab49f852-6""",47710873,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2012.rds","2023-03-22T01:59:43.000Z","""37bd29ee3fe69a2293cf333c7cdc5fdf-2""",8567378,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2013.csv","2023-03-22T01:59:44.000Z","""d06ebd18bc138bd8918473d669a2ba31-7""",52866367,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2013.rds","2023-03-22T02:00:05.000Z","""3670990377fb1f8f9985701cc54ab100-2""",9466119,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2014.csv","2023-03-22T02:00:09.000Z","""256b0fa7a45770251824fbcb384327e0-7""",58373314,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2014.rds","2023-03-22T02:00:25.000Z","""776a7e14fce29be3b4dd9a4e6c71003b-2""",10546377,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2015.csv","2023-03-22T02:00:34.000Z","""a0beac907110f0b5d37ed9c81e31792c-8""",62391410,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2015.rds","2023-03-22T02:00:56.000Z","""f350db72e8a4ace5d254c9cddd479039-2""",10971528,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2016.csv","2023-03-22T02:00:58.000Z","""906d1454c5d27e67059d01ee60c50f59-8""",65090135,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2016.rds","2023-03-22T02:01:19.000Z","""140be9316314073eedcdb6a59290f0d4-2""",11124331,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2017.csv","2023-03-22T02:01:24.000Z","""a761b8d8bf93bf4422c757d225af7c92-9""",67981575,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2017.rds","2023-03-22T02:01:51.000Z","""3b11dbf8db64856c703ef628ffa04e53-2""",12404199,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2018.csv","2023-03-22T02:01:52.000Z","""b45bc0872b35e88b805f42475d3ee950-9""",70556454,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2018.rds","2023-03-22T02:02:28.000Z","""4c897b0f2fc577efa9d39799e22ea210-2""",12041181,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2019.csv","2023-03-22T02:02:29.000Z","""a0fd04b59468020fc69963c02c8c9320-8""",66048101,"STANDARD","nccs-efile"
"parsed/SI-P02-T00-GRANTS-US-ORGS-GOVTS-2019.rds","2023-03-22T02:03:36.000Z","""05a6deacb0005a0b98f8c703b78abf2c-2""",11252320,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2009.csv","2023-03-22T02:05:01.000Z","""e59864a7421f255a74fdf2f163e0760a""",8387518,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2009.rds","2023-03-22T02:03:56.000Z","""09e26fac9b496a2599a17b5279cb843e""",1436643,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2010.csv","2023-03-22T02:03:52.000Z","""fb46533b1b48fc0463d09717b35071f6-4""",31650131,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2010.rds","2023-03-22T02:05:13.000Z","""8c4a06b82ff23c8a54c76d39e42b0c30""",5776697,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2011.csv","2023-03-22T02:04:08.000Z","""11c74693804e96b809f24be70c25a945-5""",41416590,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2011.rds","2023-03-22T02:05:57.000Z","""b8cd699a4710aba4df914c3bb7c40d50""",6965671,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2012.csv","2023-03-22T02:05:13.000Z","""81d789e5410cead6cfe0b3db8a762967-6""",46852782,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2012.rds","2023-03-22T02:06:03.000Z","""76b6e79ad9b6cc1c5d9ff54de428ae79-2""",8474064,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2013.csv","2023-03-22T02:06:07.000Z","""a491dc3d0efddd50a0015df15e731dde-7""",51916660,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2013.rds","2023-03-22T02:06:50.000Z","""9531f193db1dfa8f5af0091308bf6a39-2""",9362366,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2014.csv","2023-03-22T02:07:03.000Z","""6ee16bf04cc34a8dacb410437a94f98a-7""",57324368,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2014.rds","2023-03-22T02:07:34.000Z","""ffc3db196aeaa1dc368f3096fb3d8f42-2""",10435590,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2015.csv","2023-03-22T02:08:04.000Z","""d6991ca5b1d4f112cea85997fd91778e-8""",61269854,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2015.rds","2023-03-22T02:08:51.000Z","""48c3c5a1c97104c5392c44de96c1d4e3-2""",10853741,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2016.csv","2023-03-22T02:08:57.000Z","""a3f2f2dfebf170ffe1f6bb2fed0fbbdb-8""",63919051,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2016.rds","2023-03-22T02:10:25.000Z","""4027d13e3818ad8609bea09e63f2c5b0-2""",11003140,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2017.csv","2023-03-22T02:10:35.000Z","""bd575b9cd9c7783ef332fb2232b50595-8""",66756520,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2017.rds","2023-03-22T02:12:21.000Z","""e17a040d52ff71ea6d12a65588fafc88-2""",12271551,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2018.csv","2023-03-22T02:12:22.000Z","""13016326b8c5f584aa00206016335409-9""",69282895,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2018.rds","2023-03-22T02:13:02.000Z","""8178810fae22757b4d1485d00bd7c0bc-2""",11903660,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2019.csv","2023-03-22T02:13:18.000Z","""04d3955317b4ef5e27930798341b2adc-8""",64854590,"STANDARD","nccs-efile"
"parsed/SI-P99-T00-GRANTS-US-ORGS-GOVTS-2019.rds","2023-03-22T02:14:16.000Z","""805f9c25e985904a49fa7a5e3c5a4396-2""",11124908,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2009.csv","2023-03-22T02:14:20.000Z","""5d46a9ecbb06bd957f180452502f3419-2""",12401160,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2009.rds","2023-03-22T02:14:47.000Z","""534a93109d0bca4a3fcc53aef3589595""",1655628,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2010.csv","2023-03-22T02:14:41.000Z","""d73bd6435139e294e19789a0cdb83d34-6""",46233354,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2010.rds","2023-03-22T02:16:58.000Z","""83d94701ca78bbe538fa4c593573be7e""",6351909,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2011.csv","2023-03-22T02:16:21.000Z","""b1fdc5fde11b47aec5fc45cebd617456-8""",60395034,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2011.rds","2023-03-22T02:18:05.000Z","""9c1fa3831f8331dc7073cf8eb79c26a7""",7660971,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2012.csv","2023-03-22T02:17:20.000Z","""a968590d30717f1e8d0a6ac934518063-9""",68291838,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2012.rds","2023-03-22T02:19:10.000Z","""bd365c2c8d926d7cec9d77f6d6852c81-2""",9242864,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2013.csv","2023-03-22T02:19:22.000Z","""34979048faed2b58c54bb3eacced44a4-10""",75658160,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2013.rds","2023-03-22T02:20:50.000Z","""858bac6d5e91537df62ac6612cef3ef1-2""",10193052,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2014.csv","2023-03-22T02:20:55.000Z","""6a5bb13120fe72c8292e03c1f6f5cced-10""",83535797,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2014.rds","2023-03-22T02:21:55.000Z","""4440d381afc17eef8e6a3b1d2dc3fc69-2""",11338399,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2015.csv","2023-03-22T02:22:01.000Z","""434cbaf7aed1819d53ff7efe30591a1e-11""",89296456,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2015.rds","2023-03-22T02:22:38.000Z","""7ae773683c87e116775526eb303e7748-2""",11803017,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2016.csv","2023-03-22T02:22:49.000Z","""3adbbb8bff2dce1644aaa83b5b5967ca-12""",93167126,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2016.rds","2023-03-22T02:23:44.000Z","""555bf4dc96bf919b12db4b2e8d014b1a-2""",11986541,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2017.csv","2023-03-22T02:23:46.000Z","""fc22e61ff99a4a3239e2397a463ac45f-12""",97317170,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2017.rds","2023-03-22T02:24:33.000Z","""626953a0c71908fb98ecd382ef5bae63-2""",13294459,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2018.csv","2023-03-22T02:24:42.000Z","""1a4ee5c26195986997e6954425384e91-13""",101036272,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2018.rds","2023-03-22T02:25:17.000Z","""503e7c2ea6b172859108dc57134df58c-2""",12971582,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2019.csv","2023-03-22T02:25:24.000Z","""cb051c141b1271b8df4a49e9d5594f11-12""",94578347,"STANDARD","nccs-efile"
"parsed/SJ-P01-T00-COMPENSATION-2019.rds","2023-03-22T02:26:01.000Z","""fe5bd82d29003373c3c848725551d7e2-2""",12097631,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2009.csv","2023-03-22T02:26:04.000Z","""336eea62fff3c0f49676a534639fd19c-2""",8533389,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2009.rds","2023-03-22T02:26:10.000Z","""c3a9253b8752d8f352c742207aea6322""",1436035,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2010.csv","2023-03-22T02:26:07.000Z","""c85afc885668fa07b12295ba70a4d567-4""",32200631,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2010.rds","2023-03-22T02:26:47.000Z","""0ef3115495c6567820664b52804a59ba""",5770638,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2011.csv","2023-03-22T02:26:29.000Z","""bd6549d23976adfe0cc174f60107bd99-6""",42137218,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2011.rds","2023-03-22T02:27:01.000Z","""fd3e77535a3884e9a01fb265ecbd5cc5""",6960163,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2012.csv","2023-03-22T02:26:43.000Z","""8ec4424084bb00ab7d81064e6aaa7e3b-6""",47673175,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2012.rds","2023-03-22T02:27:00.000Z","""a3ef35a7b29cc04c9e222637100f471a-2""",8482965,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2013.csv","2023-03-22T02:27:02.000Z","""e1039dee11a231460ed7eb8d9f255cfe-7""",52826476,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2013.rds","2023-03-22T02:27:28.000Z","""7a388d3806fb6663c7d4400a5784406c-2""",9371884,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2014.csv","2023-03-22T02:27:36.000Z","""9af86974826d6834657aae85e76fb992-7""",58329717,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2014.rds","2023-03-22T02:27:55.000Z","""980aa6ef2f42e00ac973df6b7c9db32e-2""",10439564,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2015.csv","2023-03-22T02:28:05.000Z","""19b8ee358866c16eafb26b5eaabd4681-8""",62345357,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2015.rds","2023-03-22T02:28:35.000Z","""1f265dd6c6151437b1f00dd2d20aa0f6-2""",10862211,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2016.csv","2023-03-22T02:28:37.000Z","""87ffb6fcaa0254b00a43d5c8601519e2-8""",65041985,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2016.rds","2023-03-22T02:29:01.000Z","""98bb416e70972db1915a096b91890b5a-2""",11010946,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2017.csv","2023-03-22T02:29:06.000Z","""a95084b3ad1795ca31a38d17da02540a-9""",67930202,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2017.rds","2023-03-22T02:29:33.000Z","""762ed6373c808e6a0161035d898ec0b0-2""",12281014,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2018.csv","2023-03-22T02:29:37.000Z","""4a2042965ed1e6fb11f87232ed6e28ef-9""",70502245,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2018.rds","2023-03-22T02:30:07.000Z","""595b21c684fbbd66f0c64e1c3b8c7020-2""",11913151,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2019.csv","2023-03-22T02:30:09.000Z","""bf997bc80dfd55080a59426ee000aa8c-8""",65997912,"STANDARD","nccs-efile"
"parsed/SL-P01-T00-EXCESS-BENEFIT-TRANSAC-2019.rds","2023-03-22T02:30:42.000Z","""1af1ff52b20e767da796a4a8bf3a7f77-2""",11133896,"STANDARD","nccs-efile"
"parsed/SL-P02-T00-LOANS-INTERESTED-PERS-2009.csv","2023-03-22T02:30:48.000Z","""d52dbf0195887053b3cf46ee3663b64a-2""",8395504,"STANDARD","nccs-efile"
