"source","Prefix","Key","LastModified","ETag","Size","SizeMB","StorageClass","Bucket","URL"
"processed","processed/bmf/","processed/bmf/2026_06/bmf_2026_06_processed.csv","2026-06-17T15:48:40.000Z","""d0495e934343870410c5b4f716571024-18""",1785254665,"1785.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf/2026_06/bmf_2026_06_processed.csv"
"processed","processed/bmf/","processed/bmf/2026_06/bmf_2026_06_quality_report.json","2026-06-17T15:49:24.000Z","""06397cd7ea994f9f0deab06d132e55c3""",100028,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf/2026_06/bmf_2026_06_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1989_06/_manifest.json","2026-07-01T13:59:31.000Z","""192c1602ece5813943461c7d1b1fa3d1""",1654,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1989_06/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1989_06/bmf_legacy_1989_06_data_dictionary.csv","2026-07-01T13:59:29.000Z","""e28ea2cf03bf46d35f9a531fb0a10d3c""",3884,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1989_06/bmf_legacy_1989_06_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1989_06/bmf_legacy_1989_06_processed.csv","2026-07-01T13:59:19.000Z","""16cb5fd7afa604b43db54327759bdef5-3""",249538253,"249.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1989_06/bmf_legacy_1989_06_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1989_06/bmf_legacy_1989_06_quality_report.json","2026-07-01T13:59:29.000Z","""7f2b760943fc4b12ed6f69ee928d9e46""",87407,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1989_06/bmf_legacy_1989_06_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1995_08/_manifest.json","2026-07-01T14:01:28.000Z","""4f3bd93627c77d0b38e385c8e24750d7""",1743,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1995_08/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1995_08/bmf_legacy_1995_08_data_dictionary.csv","2026-07-01T14:01:24.000Z","""63a41653f673a6f5306e4c3f78666665""",4169,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1995_08/bmf_legacy_1995_08_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1995_08/bmf_legacy_1995_08_processed.csv","2026-07-01T14:01:12.000Z","""7caf6860fd93064fa8f02cd6b1d824bf-5""",441129626,"441.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1995_08/bmf_legacy_1995_08_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1995_08/bmf_legacy_1995_08_quality_report.json","2026-07-01T14:01:24.000Z","""bfce52c4d0f9221d65e436eff27fbb7b""",88067,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1995_08/bmf_legacy_1995_08_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1996_06/_manifest.json","2026-07-01T14:01:52.000Z","""ca30f65173611b4d3ce93f066b1273e2""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1996_06/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1996_06/bmf_legacy_1996_06_data_dictionary.csv","2026-07-01T14:01:47.000Z","""3743e4d2b4e975f642f7ff49db7ed027""",4275,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1996_06/bmf_legacy_1996_06_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1996_06/bmf_legacy_1996_06_processed.csv","2026-07-01T14:01:34.000Z","""87b726faeb897ddfe346e4dd78931d22-5""",462866429,"462.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1996_06/bmf_legacy_1996_06_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1996_06/bmf_legacy_1996_06_quality_report.json","2026-07-01T14:01:47.000Z","""743e9cee53da8d1287126273a5b6ffde""",88189,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1996_06/bmf_legacy_1996_06_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1997_10/_manifest.json","2026-07-01T14:02:01.000Z","""ccd16e58e97c0dbc017ae3113eba34e9""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1997_10/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1997_10/bmf_legacy_1997_10_data_dictionary.csv","2026-07-01T14:01:57.000Z","""7f0f5c93acbdd85e6ae40850a7b3ea03""",4261,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1997_10/bmf_legacy_1997_10_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1997_10/bmf_legacy_1997_10_processed.csv","2026-07-01T14:01:43.000Z","""64f02bd31a548f3e0388531f9613cfcd-5""",483910931,"483.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1997_10/bmf_legacy_1997_10_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1997_10/bmf_legacy_1997_10_quality_report.json","2026-07-01T14:01:57.000Z","""678ba865363a387e61009558105f7a17""",88063,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1997_10/bmf_legacy_1997_10_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1998_09/_manifest.json","2026-07-01T14:02:11.000Z","""a120f124ba9d1ef44dec9d40e6e37c6d""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1998_09/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1998_09/bmf_legacy_1998_09_data_dictionary.csv","2026-07-01T14:02:07.000Z","""6c43cc9b41fcb9e308fce6417ecfe9e7""",4263,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1998_09/bmf_legacy_1998_09_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1998_09/bmf_legacy_1998_09_processed.csv","2026-07-01T14:01:54.000Z","""88d344fff73c4cdf8755cba043ac02ca-5""",497118484,"497.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1998_09/bmf_legacy_1998_09_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1998_09/bmf_legacy_1998_09_quality_report.json","2026-07-01T14:02:07.000Z","""a9438b9d76bfb4c80256ddc938cdf822""",88062,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1998_09/bmf_legacy_1998_09_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1999_12/_manifest.json","2026-07-01T14:02:13.000Z","""f5454a295c20c29b7ad1a51373b7341d""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1999_12/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1999_12/bmf_legacy_1999_12_data_dictionary.csv","2026-07-01T14:02:09.000Z","""1edea0b98954f8c09b02fa068e5f58c6""",4267,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1999_12/bmf_legacy_1999_12_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1999_12/bmf_legacy_1999_12_processed.csv","2026-07-01T14:01:56.000Z","""24df75dbe4799beb8d68fd04484ccf91-6""",505338464,"505.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1999_12/bmf_legacy_1999_12_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/1999_12/bmf_legacy_1999_12_quality_report.json","2026-07-01T14:02:09.000Z","""b5f4d8c5dff6b3f225db1d386ba25383""",88490,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/1999_12/bmf_legacy_1999_12_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2000_05/_manifest.json","2026-07-01T14:02:10.000Z","""62a0968c69737f9627fa46ea61042aa3""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2000_05/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2000_05/bmf_legacy_2000_05_data_dictionary.csv","2026-07-01T14:02:06.000Z","""e39f5ba9a458b035ecb7ba7e647e5aa4""",4272,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2000_05/bmf_legacy_2000_05_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2000_05/bmf_legacy_2000_05_processed.csv","2026-07-01T14:01:51.000Z","""eaff459d4781318af6904d20a7aed397-6""",506912607,"506.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2000_05/bmf_legacy_2000_05_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2000_05/bmf_legacy_2000_05_quality_report.json","2026-07-01T14:02:06.000Z","""a6a87e475f812b1e025f480dc4b11ff1""",88612,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2000_05/bmf_legacy_2000_05_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2001_07/_manifest.json","2026-07-01T14:02:14.000Z","""2bda2af1cd505defd0f67994d3d5e10f""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2001_07/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2001_07/bmf_legacy_2001_07_data_dictionary.csv","2026-07-01T14:02:10.000Z","""b64ff96abd5e0dad839835d81838f24d""",4268,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2001_07/bmf_legacy_2001_07_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2001_07/bmf_legacy_2001_07_processed.csv","2026-07-01T14:01:55.000Z","""3bcb2701a4c78d23627cad52bcbed8aa-6""",527128295,"527.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2001_07/bmf_legacy_2001_07_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2001_07/bmf_legacy_2001_07_quality_report.json","2026-07-01T14:02:10.000Z","""1f605b80883958e8fc7959d167113436""",88601,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2001_07/bmf_legacy_2001_07_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_01/_manifest.json","2026-07-01T14:05:22.000Z","""0bf3656a7a64d908be654ed3137beea5""",1941,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_01/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_01/bmf_legacy_2002_01_data_dictionary.csv","2026-07-01T14:05:17.000Z","""53719253934ecc19101086b2b9fbc8ce""",4719,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_01/bmf_legacy_2002_01_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_01/bmf_legacy_2002_01_processed.csv","2026-07-01T14:05:00.000Z","""be4bba447c603f9ef4ea3b3d01532975-6""",587278548,"587.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_01/bmf_legacy_2002_01_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_01/bmf_legacy_2002_01_quality_report.json","2026-07-01T14:05:17.000Z","""44bf5fccd191194f8ec5d3de1ea6646b""",91577,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_01/bmf_legacy_2002_01_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_07/_manifest.json","2026-07-01T14:08:23.000Z","""5acc4018ca38eafc3d9f21e00a7e205b""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_07/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_07/bmf_legacy_2002_07_data_dictionary.csv","2026-07-01T14:08:18.000Z","""8dab09b8878eb0a94f2787f53570bafc""",4277,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_07/bmf_legacy_2002_07_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_07/bmf_legacy_2002_07_processed.csv","2026-07-01T14:07:53.000Z","""7cc3ca49a06837727155270842dd70d7-6""",554862128,"554.9 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_07/bmf_legacy_2002_07_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2002_07/bmf_legacy_2002_07_quality_report.json","2026-07-01T14:08:18.000Z","""79ea79cca857721c3dd3e1671aa31fab""",88707,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2002_07/bmf_legacy_2002_07_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_01/_manifest.json","2026-07-01T14:08:03.000Z","""83667e77283e7fcef5e4f3faba36cac0""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_01/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_01/bmf_legacy_2003_01_data_dictionary.csv","2026-07-01T14:07:58.000Z","""5e94ac9ab125fc6a6853256370b1e1d4""",4266,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_01/bmf_legacy_2003_01_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_01/bmf_legacy_2003_01_processed.csv","2026-07-01T14:07:40.000Z","""d64cd948683d4f38391843eda0c3c3b4-6""",564768805,"564.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_01/bmf_legacy_2003_01_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_01/bmf_legacy_2003_01_quality_report.json","2026-07-01T14:07:58.000Z","""6c25d07fc0754ec50ab6ff9b95f625c3""",88763,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_01/bmf_legacy_2003_01_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_07/_manifest.json","2026-07-01T14:08:30.000Z","""aa65e01200f03c896b39ed4d9ca96946""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_07/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_07/bmf_legacy_2003_07_data_dictionary.csv","2026-07-01T14:08:25.000Z","""b408689c32ac6be1feec8e0013d4752d""",4266,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_07/bmf_legacy_2003_07_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_07/bmf_legacy_2003_07_processed.csv","2026-07-01T14:08:08.000Z","""a8827b0f736ffa1b93d84cb12cf03ed6-6""",575414936,"575.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_07/bmf_legacy_2003_07_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_07/bmf_legacy_2003_07_quality_report.json","2026-07-01T14:08:24.000Z","""e412799695b43e06fecd0d1e0b5ccc33""",88457,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_07/bmf_legacy_2003_07_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_11/_manifest.json","2026-07-01T14:09:05.000Z","""d4b11dd9f925780447923f4a1d5e3af7""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_11/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_11/bmf_legacy_2003_11_data_dictionary.csv","2026-07-01T14:09:00.000Z","""62a70d8927b8db0095a5452cab131e8e""",4265,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_11/bmf_legacy_2003_11_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_11/bmf_legacy_2003_11_processed.csv","2026-07-01T14:08:43.000Z","""fcb6a5afb47d7d849805fe96422f3615-6""",584532234,"584.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_11/bmf_legacy_2003_11_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2003_11/bmf_legacy_2003_11_quality_report.json","2026-07-01T14:09:00.000Z","""168a156119f6e6bae8c9f00265e09229""",88450,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2003_11/bmf_legacy_2003_11_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_04/_manifest.json","2026-07-01T14:09:28.000Z","""c59e2164bf1b94f6086347bc21eace1b""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_04/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_04/bmf_legacy_2004_04_data_dictionary.csv","2026-07-01T14:09:24.000Z","""2104ddfbd16768b3f48368ce1ed1b5d6""",4266,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_04/bmf_legacy_2004_04_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_04/bmf_legacy_2004_04_processed.csv","2026-07-01T14:09:07.000Z","""53641df6997a4bcbf0260c6f370e0883-6""",587774756,"587.8 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_04/bmf_legacy_2004_04_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_04/bmf_legacy_2004_04_quality_report.json","2026-07-01T14:09:23.000Z","""31f5053eec9d5c2e482ad36cda805ebb""",88441,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_04/bmf_legacy_2004_04_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_12/_manifest.json","2026-07-01T14:09:13.000Z","""dcacaae998e4492c0843bed1fd8dc660""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_12/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_12/bmf_legacy_2004_12_data_dictionary.csv","2026-07-01T14:09:08.000Z","""5fbc613d376c1b0533165abb1876f194""",4263,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_12/bmf_legacy_2004_12_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_12/bmf_legacy_2004_12_processed.csv","2026-07-01T14:08:51.000Z","""aa513b4b389975fad7a59049b8cdef81-6""",597323978,"597.3 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_12/bmf_legacy_2004_12_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2004_12/bmf_legacy_2004_12_quality_report.json","2026-07-01T14:09:08.000Z","""a97c30cb00592dfdef359a6084b6f027""",88443,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2004_12/bmf_legacy_2004_12_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_07/_manifest.json","2026-07-01T14:09:14.000Z","""4f093dc7f85e826c469a2e1df4a05bcb""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_07/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_07/bmf_legacy_2005_07_data_dictionary.csv","2026-07-01T14:09:09.000Z","""d75eb6f2a37aab40723906012f737ab9""",4265,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_07/bmf_legacy_2005_07_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_07/bmf_legacy_2005_07_processed.csv","2026-07-01T14:08:53.000Z","""1afe581fb730f11f584abea404b267de-6""",599429381,"599.4 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_07/bmf_legacy_2005_07_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_07/bmf_legacy_2005_07_quality_report.json","2026-07-01T14:09:09.000Z","""a5935f82ab071a87ea1176be13fa50d6""",88549,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_07/bmf_legacy_2005_07_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_11/_manifest.json","2026-07-01T14:12:10.000Z","""81f4e0438a40d5c6425c11ac7c3eced8""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_11/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_11/bmf_legacy_2005_11_data_dictionary.csv","2026-07-01T14:12:05.000Z","""260a62d319db62ecf30823852556d712""",4266,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_11/bmf_legacy_2005_11_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_11/bmf_legacy_2005_11_processed.csv","2026-07-01T14:11:49.000Z","""8d4c18922548e6e28912a708a7a79d73-7""",602546772,"602.5 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_11/bmf_legacy_2005_11_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2005_11/bmf_legacy_2005_11_quality_report.json","2026-07-01T14:12:05.000Z","""aa25ce7f5b545ba2ed575685f5e36bd5""",88550,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2005_11/bmf_legacy_2005_11_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_01/_manifest.json","2026-07-01T14:14:47.000Z","""a1c3c566977ea28a21a797367dc00052""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_01/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_01/bmf_legacy_2006_01_data_dictionary.csv","2026-07-01T14:14:42.000Z","""f4e88658499f472bdb15cb2a2ffed75f""",4266,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_01/bmf_legacy_2006_01_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_01/bmf_legacy_2006_01_processed.csv","2026-07-01T14:14:24.000Z","""270a2a71c8a95f6c9718edbe5f61ee46-7""",604742964,"604.7 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_01/bmf_legacy_2006_01_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_01/bmf_legacy_2006_01_quality_report.json","2026-07-01T14:14:42.000Z","""15ec4223ca3a142f9dcb9a0bbe0343e1""",88540,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_01/bmf_legacy_2006_01_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_05/_manifest.json","2026-07-01T14:15:14.000Z","""585929adeaef8b625795d2bfaa7753c8""",1772,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_05/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_05/bmf_legacy_2006_05_data_dictionary.csv","2026-07-01T14:15:09.000Z","""fb5a0f18f594a2539a50e9805af01733""",4265,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_05/bmf_legacy_2006_05_data_dictionary.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_05/bmf_legacy_2006_05_processed.csv","2026-07-01T14:14:51.000Z","""63035585990432f5cbf3989bc1eb7f82-7""",601631783,"601.6 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_05/bmf_legacy_2006_05_processed.csv"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_05/bmf_legacy_2006_05_quality_report.json","2026-07-01T14:15:09.000Z","""d4fcba650cecc0cfa9c349ce52f826ba""",88542,"0.1 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_05/bmf_legacy_2006_05_quality_report.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_11/_manifest.json","2026-07-01T14:15:43.000Z","""9d9f692049f65a506953074778be43db""",1860,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_11/_manifest.json"
"legacy","processed/bmf-legacy/","processed/bmf-legacy/2006_11/bmf_legacy_2006_11_data_dictionary.csv","2026-07-01T14:15:38.000Z","""2c563a06dd7daaea2b92c2c4cfe831b0""",4518,"0 mb","STANDARD","nccsdata","https://nccsdata.s3.us-east-1.amazonaws.com/processed/bmf-legacy/2006_11/bmf_legacy_2006_11_data_dictionary.csv"
